id;type;url;ip;date;
"10837";"Cryptbot";"http://okafwo19.top";"okafwo19.top";"09-01-2022";
"10838";"Cryptbot";"http://okagin14.top";"okagin14.top";"09-01-2022";
"10839";"Cryptbot";"http://okagks05.top";"okagks05.top";"09-01-2022";
"10840";"Cryptbot";"http://okakde15.top";"okakde15.top";"09-01-2022";
"10841";"Cryptbot";"http://okamog18.top";"okamog18.top";"09-01-2022";
"10842";"Cryptbot";"http://okapgi12.top";"okapgi12.top";"09-01-2022";
"10843";"Cryptbot";"http://okapia01.top";"okapia01.top";"09-01-2022";
"10844";"Cryptbot";"http://okapzg08.top";"okapzg08.top";"09-01-2022";
"10845";"Cryptbot";"http://okaqse17.top";"okaqse17.top";"09-01-2022";
"10846";"Cryptbot";"http://okartu06.top";"okartu06.top";"09-01-2022";
"10847";"Cryptbot";"http://okatyj11.top";"okatyj11.top";"09-01-2022";
"10848";"Cryptbot";"http://okavnp07.top";"okavnp07.top";"09-01-2022";
"10849";"Cryptbot";"http://okavon16.top";"okavon16.top";"09-01-2022";
"10850";"Cryptbot";"http://okavor03.top";"okavor03.top";"09-01-2022";
"10851";"Cryptbot";"http://okazma02.top";"okazma02.top";"09-01-2022";
"10852";"Cryptbot";"http://okazsw04.top";"okazsw04.top";"09-01-2022";
"10853";"Cryptbot";"http://yapcbx08.top";"176.118.164.129";"09-01-2022";
"10854";"Cryptbot";"http://yapdiw06.top";"92.223.105.70";"09-01-2022";
"10855";"Cryptbot";"http://yaphsq02.top";"yaphsq02.top";"09-01-2022";
"10856";"Cryptbot";"http://yapiev09.top";"176.118.164.129";"09-01-2022";
"10857";"Cryptbot";"http://yapivt01.top";"yapivt01.top";"09-01-2022";
"10858";"Cryptbot";"http://yapjaz14.top";"yapjaz14.top";"09-01-2022";
"10859";"Cryptbot";"http://yaplzm05.top";"92.223.105.70";"09-01-2022";
"10860";"Cryptbot";"http://yapome07.top";"92.223.105.70";"09-01-2022";
"10861";"Cryptbot";"http://yapoqz03.top";"yapoqz03.top";"09-01-2022";
"10862";"Cryptbot";"http://yapstn04.top";"yapstn04.top";"09-01-2022";
"10863";"Redline";"http://185.244.41.110:36169/";"185.244.41.110";"09-01-2022";
"10864";"Redline";"http://185.112.83.99:8888/";"185.112.83.99";"11-01-2022";
"10865";"Cryptbot";"http://kotras73.top/";"37.220.10.240";"16-01-2022";
"10866";"Redline";"http://185.215.113.64:25828/";"185.215.113.64";"20-01-2022";
"10867";"Redline";"http://5.206.227.11:63730/";"5.206.227.11";"20-01-2022";
"10868";"Redline";"http://185.215.113.44:23759/";"185.215.113.44";"20-01-2022";
"10869";"Redline";"http://65.108.69.168:13293/";"65.108.69.168";"20-01-2022";
"10870";"Redline";"http://65.108.69.168:16278/";"65.108.69.168";"20-01-2022";
"10871";"Redline";"http://185.215.113.29:34865/";"185.215.113.29";"20-01-2022";
"10872";"SmokeLoader";"http://abpa.at/upload/";"abpa.at";"20-01-2022";
"10873";"SmokeLoader";"http://emaratghajari.com/upload/";"127.0.0.127";"20-01-2022";
"10874";"SmokeLoader";"http://d7qw.cn/upload/";"127.0.0.127";"20-01-2022";
"10875";"SmokeLoader";"http://alumik-group.ru/upload/";"91.189.114.23";"20-01-2022";
"10876";"SmokeLoader";"http://zamkikurgan.ru/upload/";"195.24.68.15";"20-01-2022";
"10877";"Redline";"http://45.9.20.111:1355/";"45.9.20.111";"21-01-2022";
"10878";"Pony";"http://windowssecuritycheck.gdn/jx/p/admin.php";"5.189.221.72";"21-01-2022";
"10879";"Cryptbot";"http://faoesf27.top/";"185.185.69.76";"25-01-2022";
"10880";"Vidar";"http://162.55.213.180/1137";"162.55.213.180";"26-01-2022";
"10881";"DjvuRansom";"http://tzgl.org/test1/get.php";"tzgl.org";"26-01-2022";
"10882";"GrandaMisha";"http://rate0000my7777poo.com/";"rate0000my7777poo.com";"27-01-2022";
"10883";"Redline";"http://185.215.113.83:60722/";"185.215.113.83";"27-01-2022";
"10884";"zTDS";"http://deepteacher.link/admin.php";"34.138.15.9";"29-01-2022";
"10885";"zTDS";"http://dofancy.link/admin.php";"34.138.15.9";"29-01-2022";
"10886";"zTDS";"http://modestdisease.link/admin.php";"34.138.15.9";"29-01-2022";
"10887";"zTDS";"http://lonelydeliver.link/admin.php";"34.138.15.9";"29-01-2022";
"10888";"zTDS";"http://movewait.link/admin.php";"34.138.15.9";"29-01-2022";
"10889";"zTDS";"http://fillremove.link/admin.php";"34.138.15.9";"29-01-2022";
"10890";"zTDS";"http://cruelnice.link/admin.php";"34.138.15.9";"29-01-2022";
"10891";"zTDS";"http://wrywait.link/admin.php";"34.138.15.9";"29-01-2022";
"10892";"zTDS";"http://waterdumb.link/admin.php";"34.138.15.9";"29-01-2022";
"10893";"zTDS";"http://waitdesign.link/admin.php";"34.138.15.9";"29-01-2022";
"10894";"zTDS";"http://trickylove.link/admin.php";"34.138.15.9";"29-01-2022";
"10895";"zTDS";"http://tradeshare.link/admin.php";"34.138.15.9";"29-01-2022";
"10896";"zTDS";"http://supportstudent.link/admin.php";"34.138.15.9";"29-01-2022";
"10897";"zTDS";"http://shakyhot.link/admin.php";"34.138.15.9";"29-01-2022";
"10898";"zTDS";"http://relatefive.link/admin.php";"34.138.15.9";"29-01-2022";
"10899";"zTDS";"http://profitseason.link/admin.php";"34.138.15.9";"29-01-2022";
"10900";"zTDS";"http://playertight.link/admin.php";"34.138.15.9";"29-01-2022";
"10901";"zTDS";"http://playertest.link/admin.php";"34.138.15.9";"29-01-2022";
"10902";"zTDS";"http://pencilleg.link/admin.php";"34.138.15.9";"29-01-2022";
"10903";"zTDS";"http://nur-fur-sie.link/admin.php";"34.138.15.9";"29-01-2022";
"10904";"zTDS";"http://imaginehair.link/admin.php";"34.138.15.9";"29-01-2022";
"10905";"zTDS";"http://levelteach.link/admin.php";"34.138.15.9";"29-01-2022";
"10906";"zTDS";"http://letzte-moglichkeit.link/admin.php";"34.138.15.9";"29-01-2022";
"10907";"zTDS";"http://letzte-chance.link/admin.php";"34.138.15.9";"29-01-2022";
"10908";"zTDS";"http://illimagine.link/admin.php";"34.138.15.9";"29-01-2022";
"10909";"zTDS";"http://ideasix.link/admin.php";"34.138.15.9";"29-01-2022";
"10910";"zTDS";"http://hotelage.link/admin.php";"34.138.15.9";"29-01-2022";
"10911";"zTDS";"http://heavyfigure.link/admin.php";"34.138.15.9";"29-01-2022";
"10912";"zTDS";"http://coststand.link/admin.php";"34.138.15.9";"29-01-2022";
"10913";"zTDS";"http://broadmodel.link/admin.php";"34.138.15.9";"29-01-2022";
"10914";"zTDS";"http://brightfair.link/admin.php";"34.138.15.9";"29-01-2022";
"10915";"zTDS";"http://bigbrisk.link/admin.php";"34.138.15.9";"29-01-2022";
"10916";"zTDS";"http://airleft.link/admin.php";"34.138.15.9";"29-01-2022";
"10917";"zTDS";"http://185.191.32.189/admin.php";"185.191.32.189";"29-01-2022";
"10918";"GrandaMisha";"http://michaelstefensson.com/";"michaelstefensson.com";"30-01-2022";
"10919";"Arkei";"http://tuntutul.link/";"185.172.129.102";"02-02-2022";
"10920";"Vidar";"http://65.108.155.192/517";"65.108.155.192";"02-02-2022";
"10921";"Lu0bot";"http://benkow.vck11.fun/";"benkow.vck11.fun";"03-02-2022";
"10922";"Lu0bot";"http://aas.acs31.fun/";"aas.acs31.fun";"03-02-2022";
"10923";"Lu0bot";"http://kep.ykf88.fun/";"kep.ykf88.fun";"03-02-2022";
"10924";"Arkei";"http://saskatche.link/";"178.208.86.62";"03-02-2022";
"10925";"Cryptbot";"http://jugakc28.top/";"jugakc28.top";"04-02-2022";
"10926";"Cryptbot";"http://jugaqy76.top/";"jugaqy76.top";"04-02-2022";
"10927";"Cryptbot";"http://jugbdm32.top/";"jugbdm32.top";"04-02-2022";
"10928";"Cryptbot";"http://jugbli58.top/";"jugbli58.top";"04-02-2022";
"10929";"Cryptbot";"http://jugbva12.top/";"jugbva12.top";"04-02-2022";
"10930";"Cryptbot";"http://jugdws77.top/";"jugdws77.top";"04-02-2022";
"10931";"Cryptbot";"http://jugdys78.top/";"jugdys78.top";"04-02-2022";
"10932";"Cryptbot";"http://jugeoa41.top/";"jugeoa41.top";"04-02-2022";
"10933";"Cryptbot";"http://jugeqi55.top/";"jugeqi55.top";"04-02-2022";
"10934";"Cryptbot";"http://jugfnx73.top/";"jugfnx73.top";"04-02-2022";
"10935";"Cryptbot";"http://jugfwr33.top/";"jugfwr33.top";"04-02-2022";
"10936";"Cryptbot";"http://juggsb53.top/";"juggsb53.top";"04-02-2022";
"10937";"Cryptbot";"http://jughad18.top/";"jughad18.top";"04-02-2022";
"10938";"Cryptbot";"http://jughib56.top/";"jughib56.top";"04-02-2022";
"10939";"Cryptbot";"http://jughig65.top/";"jughig65.top";"04-02-2022";
"10940";"Cryptbot";"http://jugigh34.top/";"jugigh34.top";"04-02-2022";
"10941";"Cryptbot";"http://jugioy27.top/";"jugioy27.top";"04-02-2022";
"10942";"Cryptbot";"http://jugjlz16.top/";"jugjlz16.top";"04-02-2022";
"10943";"Cryptbot";"http://jugjoa63.top/";"jugjoa63.top";"04-02-2022";
"10944";"Cryptbot";"http://jugjub43.top/";"jugjub43.top";"04-02-2022";
"10945";"Cryptbot";"http://jugjyc64.top/";"jugjyc64.top";"04-02-2022";
"10946";"Cryptbot";"http://jugkeo11.top/";"jugkeo11.top";"04-02-2022";
"10947";"Cryptbot";"http://juglqr13.top/";"juglqr13.top";"04-02-2022";
"10948";"Cryptbot";"http://jugmiy35.top/";"jugmiy35.top";"04-02-2022";
"10949";"Cryptbot";"http://jugmpu25.top/";"jugmpu25.top";"04-02-2022";
"10950";"Cryptbot";"http://jugmqj61.top/";"jugmqj61.top";"04-02-2022";
"10951";"Cryptbot";"http://jugndj31.top/";"jugndj31.top";"04-02-2022";
"10952";"Cryptbot";"http://jugobk14.top/";"jugobk14.top";"04-02-2022";
"10953";"Cryptbot";"http://jugoig74.top/";"jugoig74.top";"04-02-2022";
"10954";"Cryptbot";"http://jugoln15.top/";"jugoln15.top";"04-02-2022";
"10955";"Cryptbot";"http://jugpwi48.top/";"jugpwi48.top";"04-02-2022";
"10956";"Cryptbot";"http://jugqay17.top/";"jugqay17.top";"04-02-2022";
"10957";"Cryptbot";"http://jugqct36.top/";"jugqct36.top";"04-02-2022";
"10958";"Cryptbot";"http://jugqde75.top/";"jugqde75.top";"04-02-2022";
"10959";"Cryptbot";"http://jugrjb23.top/";"jugrjb23.top";"04-02-2022";
"10960";"Cryptbot";"http://jugtzo47.top/";"jugtzo47.top";"04-02-2022";
"10961";"Cryptbot";"http://jugued71.top/";"jugued71.top";"04-02-2022";
"10962";"Cryptbot";"http://jugufa68.top/";"jugufa68.top";"04-02-2022";
"10963";"Cryptbot";"http://jugurp57.top/";"jugurp57.top";"04-02-2022";
"10964";"Cryptbot";"http://juguse66.top/";"juguse66.top";"04-02-2022";
"10965";"Cryptbot";"http://jugvbl38.top/";"jugvbl38.top";"04-02-2022";
"10966";"Cryptbot";"http://jugvhq62.top/";"jugvhq62.top";"04-02-2022";
"10967";"Cryptbot";"http://jugwak22.top/";"jugwak22.top";"04-02-2022";
"10968";"Cryptbot";"http://jugwkp24.top/";"jugwkp24.top";"04-02-2022";
"10969";"Cryptbot";"http://jugwvi67.top/";"jugwvi67.top";"04-02-2022";
"10970";"Cryptbot";"http://jugxgn46.top/";"jugxgn46.top";"04-02-2022";
"10971";"Cryptbot";"http://jugxle44.top/";"jugxle44.top";"04-02-2022";
"10972";"Cryptbot";"http://jugxmo21.top/";"jugxmo21.top";"04-02-2022";
"10973";"Cryptbot";"http://jugxrv42.top/";"jugxrv42.top";"04-02-2022";
"10974";"Cryptbot";"http://jugycn54.top/";"jugycn54.top";"04-02-2022";
"10975";"Cryptbot";"http://jugyjs51.top/";"jugyjs51.top";"04-02-2022";
"10976";"Cryptbot";"http://jugyou52.top/";"jugyou52.top";"04-02-2022";
"10977";"Cryptbot";"http://jugywn26.top/";"jugywn26.top";"04-02-2022";
"10978";"Cryptbot";"http://jugzit45.top/";"jugzit45.top";"04-02-2022";
"10979";"Cryptbot";"http://jugzna37.top/";"jugzna37.top";"04-02-2022";
"10980";"Cryptbot";"http://jugzsh72.top/";"jugzsh72.top";"04-02-2022";
"10981";"Cryptbot";"http://gewdky04.top/";"193.106.175.12";"04-02-2022";
"10982";"Cryptbot";"http://gewelh02.top/";"gewelh02.top";"04-02-2022";
"10983";"Cryptbot";"http://gewfih05.top/";"193.106.175.12";"04-02-2022";
"10984";"Cryptbot";"http://gewkyo03.top/";"193.106.175.12";"04-02-2022";
"10985";"Cryptbot";"http://kandys10.top/";"kandys10.top";"04-02-2022";
"10986";"Cryptbot";"http://kanefo04.top/";"kanefo04.top";"04-02-2022";
"10987";"Cryptbot";"http://kanezb02.top/";"kanezb02.top";"04-02-2022";
"10988";"Cryptbot";"http://kanhiu12.top/";"kanhiu12.top";"04-02-2022";
"10989";"Cryptbot";"http://kanilw11.top/";"kanilw11.top";"04-02-2022";
"10990";"Cryptbot";"http://kanimx01.top/";"kanimx01.top";"04-02-2022";
"10991";"Cryptbot";"http://kaniwt15.top/";"kaniwt15.top";"04-02-2022";
"10992";"Cryptbot";"http://kanjpa08.top/";"kanjpa08.top";"04-02-2022";
"10993";"Cryptbot";"http://kankic09.top/";"kankic09.top";"04-02-2022";
"10994";"Cryptbot";"http://kanlbu07.top/";"kanlbu07.top";"04-02-2022";
"10995";"Cryptbot";"http://kanlsu03.top/";"kanlsu03.top";"04-02-2022";
"10996";"Cryptbot";"http://kanogo06.top/";"kanogo06.top";"04-02-2022";
"10997";"Cryptbot";"http://kansav16.top/";"kansav16.top";"04-02-2022";
"10998";"Cryptbot";"http://kantsu05.top/";"kantsu05.top";"04-02-2022";
"10999";"Cryptbot";"http://kanvli18.top/";"kanvli18.top";"04-02-2022";
"11000";"Cryptbot";"http://kanvtu17.top/";"kanvtu17.top";"04-02-2022";
"11001";"Cryptbot";"http://kanyzh14.top/";"kanyzh14.top";"04-02-2022";
"11002";"Cryptbot";"http://morewg01.top/";"morewg01.top";"04-02-2022";
"11003";"Cryptbot";"http://morfry02.top/";"morfry02.top";"04-02-2022";
"11004";"Cryptbot";"http://morjoe05.top/";"morjoe05.top";"04-02-2022";
"11005";"Cryptbot";"http://morkui06.top/";"morkui06.top";"04-02-2022";
"11006";"Cryptbot";"http://morliu01.top/";"morliu01.top";"04-02-2022";
"11007";"Cryptbot";"http://morlyv04.top/";"morlyv04.top";"04-02-2022";
"11008";"Cryptbot";"http://morqoy07.top/";"morqoy07.top";"04-02-2022";
"11009";"Cryptbot";"http://morsiy03.top/";"morsiy03.top";"04-02-2022";
"11010";"Cryptbot";"http://morspi05.top/";"morspi05.top";"04-02-2022";
"11011";"Cryptbot";"http://rygakt32.top/";"rygakt32.top";"04-02-2022";
"11012";"Cryptbot";"http://rygaou33.top/";"rygaou33.top";"04-02-2022";
"11013";"Cryptbot";"http://rygeyh38.top/";"rygeyh38.top";"04-02-2022";
"11014";"Cryptbot";"http://rygjnt23.top/";"rygjnt23.top";"04-02-2022";
"11015";"Cryptbot";"http://ryglge22.top/";"ryglge22.top";"04-02-2022";
"11016";"Cryptbot";"http://rygljy27.top/";"rygljy27.top";"04-02-2022";
"11017";"Cryptbot";"http://rygpec34.top/";"rygpec34.top";"04-02-2022";
"11018";"Cryptbot";"http://rygqwf41.top/";"176.123.2.21";"04-02-2022";
"11019";"Cryptbot";"http://rygrif28.top/";"rygrif28.top";"04-02-2022";
"11020";"Cryptbot";"http://rygrux48.top/";"34.88.20.33";"04-02-2022";
"11021";"Cryptbot";"http://rygsox47.top/";"176.123.2.21";"04-02-2022";
"11022";"Cryptbot";"http://rygucv21.top/";"rygucv21.top";"04-02-2022";
"11023";"Cryptbot";"http://ryguda31.top/";"ryguda31.top";"04-02-2022";
"11024";"Cryptbot";"http://ryguse24.top/";"ryguse24.top";"04-02-2022";
"11025";"Cryptbot";"http://rygvkt37.top/";"rygvkt37.top";"04-02-2022";
"11026";"Cryptbot";"http://rygwuh44.top/";"34.88.20.33";"04-02-2022";
"11027";"Cryptbot";"http://rygynw42.top/";"77.232.42.235";"04-02-2022";
"11028";"Cryptbot";"http://rygzil43.top/";"34.88.20.33";"04-02-2022";
"11030";"zTDS";"http://agehand.link/admin.php";"34.90.81.5";"04-02-2022";
"11031";"zTDS";"http://signoperation.link/admin.php";"34.90.81.5";"04-02-2022";
"11032";"Redline";"http://stata2021.best:81/";"45.11.26.87";"04-02-2022";
"11033";"Arkei";"http://googr.link/";"178.208.86.62";"09-02-2022";
"11034";"Redline";"http://185.215.113.29:20819/";"185.215.113.29";"09-02-2022";
"11035";"Arkei";"http://googa.link/";"45.11.26.87";"11-02-2022";
"11036";"Lu0bot";"http://naj.hqg03.shop/";"naj.hqg03.shop";"13-02-2022";
"11037";"Lu0bot";"http://185.158.249.247/";"185.158.249.247";"13-02-2022";
"11038";"Arkei";"http://woou.link/";"213.226.114.217";"13-02-2022";
"11039";"Lu0bot";"http://178.23.190.155/";"178.23.190.155";"14-02-2022";
"11040";"Arkei";"http://wooe.link/";"213.226.114.217";"15-02-2022";
"11041";"Lu0bot";"http://wkd.hqg03.shop/";"wkd.hqg03.shop";"17-02-2022";
"11042";"Lu0bot";"http://wkb.hqg03.shop/";"wkb.hqg03.shop";"19-02-2022";
"11043";"Arkei";"http://ginta.link/";"45.143.139.129";"21-02-2022";
"11044";"Redline";"http://185.170.213.33:5102/";"185.170.213.33";"26-02-2022";
"11045";"Redline";"http://94.103.9.153:9484/";"94.103.9.153";"27-02-2022";
"11046";"Raccoon";"https://aws-center-co.xyz/gate/log.php";"104.21.50.213";"28-02-2022";
"11047";"Cryptbot";"http://bridvs75.top/";"bridvs75.top";"01-03-2022";
"11048";"Cryptbot";"http://brievx73.top/";"brievx73.top";"01-03-2022";
"11049";"Cryptbot";"http://brifni64.top/";"brifni64.top";"01-03-2022";
"11050";"Cryptbot";"http://brigch77.top/";"brigch77.top";"01-03-2022";
"11051";"Cryptbot";"http://brihje78.top/";"brihje78.top";"01-03-2022";
"11052";"Cryptbot";"http://brijuv74.top/";"brijuv74.top";"01-03-2022";
"11053";"Cryptbot";"http://brimsw68.top/";"brimsw68.top";"01-03-2022";
"11054";"Cryptbot";"http://brinut72.top/";"brinut72.top";"01-03-2022";
"11055";"Cryptbot";"http://briote76.top/";"briote76.top";"01-03-2022";
"11056";"Cryptbot";"http://briozo71.top/";"briozo71.top";"01-03-2022";
"11057";"Cryptbot";"http://bripah63.top/";"bripah63.top";"01-03-2022";
"11058";"Cryptbot";"http://hogafa17.top/";"hogafa17.top";"01-03-2022";
"11059";"Cryptbot";"http://hogblz48.top/";"hogblz48.top";"01-03-2022";
"11060";"Cryptbot";"http://hogfdt44.top/";"hogfdt44.top";"01-03-2022";
"11061";"Cryptbot";"http://hogilc27.top/";"hogilc27.top";"01-03-2022";
"11062";"Cryptbot";"http://hogjen28.top/";"hogjen28.top";"01-03-2022";
"11063";"Cryptbot";"http://hogkev35.top/";"hogkev35.top";"01-03-2022";
"11064";"Cryptbot";"http://hogkwd43.top/";"hogkwd43.top";"01-03-2022";
"11065";"Cryptbot";"http://hogqmw210.top/";"hogqmw210.top";"01-03-2022";
"11066";"Cryptbot";"http://hogrgj36.top/";"hogrgj36.top";"01-03-2022";
"11067";"Cryptbot";"http://hogtay14.top/";"hogtay14.top";"01-03-2022";
"11068";"Cryptbot";"http://hogtyg410.top/";"hogtyg410.top";"01-03-2022";
"11069";"Cryptbot";"http://hogyla21.top/";"hogyla21.top";"01-03-2022";
"11070";"Cryptbot";"http://leadvo07.top/";"45.10.58.217";"01-03-2022";
"11071";"Cryptbot";"http://lealyg10.top/";"45.10.58.217";"01-03-2022";
"11072";"Cryptbot";"http://leanue06.top/";"45.10.58.217";"01-03-2022";
"11073";"Cryptbot";"http://leaozg08.top/";"45.10.58.217";"01-03-2022";
"11074";"Cryptbot";"http://morihi07.top/";"morihi07.top";"01-03-2022";
"11075";"Cryptbot";"http://moruxe06.top/";"moruxe06.top";"01-03-2022";
"11076";"Cryptbot";"http://morwhe02.top/";"morwhe02.top";"01-03-2022";
"11077";"Cryptbot";"http://mowash07.top/";"mowash07.top";"01-03-2022";
"11078";"Cryptbot";"http://mowocz02.top/";"91.142.79.139";"01-03-2022";
"11079";"Cryptbot";"http://mowpwa12.top/";"mowpwa12.top";"01-03-2022";
"11080";"Cryptbot";"http://mowxdi01.top/";"91.142.79.139";"01-03-2022";
"11081";"Cryptbot";"http://ridaci210.top/";"193.29.56.12";"01-03-2022";
"11082";"Cryptbot";"http://ridafl110.top/";"ridafl110.top";"01-03-2022";
"11083";"Cryptbot";"http://ridapf61.top/";"ridapf61.top";"01-03-2022";
"11084";"Cryptbot";"http://ridara21.top/";"193.29.56.12";"01-03-2022";
"11085";"Cryptbot";"http://ridcvn18.top/";"ridcvn18.top";"01-03-2022";
"11086";"Cryptbot";"http://ridebl23.top/";"194.38.20.254";"01-03-2022";
"11087";"Cryptbot";"http://ridhzi14.top/";"94.103.80.224";"01-03-2022";
"11088";"Cryptbot";"http://ridleq24.top/";"194.38.20.254";"01-03-2022";
"11089";"Cryptbot";"http://ridmtr11.top/";"ridmtr11.top";"01-03-2022";
"11090";"Cryptbot";"http://ridmxy25.top/";"80.71.158.86";"01-03-2022";
"11091";"Cryptbot";"http://ridogm13.top/";"ridogm13.top";"01-03-2022";
"11092";"Cryptbot";"http://ridvui12.top/";"ridvui12.top";"01-03-2022";
"11093";"Cryptbot";"http://ridwmo15.top/";"ridwmo15.top";"01-03-2022";
"11094";"Cryptbot";"http://ridyko28.top/";"194.38.20.254";"01-03-2022";
"11095";"Cryptbot";"http://ridyni71.top/";"ridyni71.top";"01-03-2022";
"11096";"Cryptbot";"http://ridyqs22.top/";"80.66.64.189";"01-03-2022";
"11097";"Stealer";"https://willcomen1.xyz/gate/log.php";"172.67.152.230";"02-03-2022";
"11098";"Stealer";"http://193.27.228.102/gate.php";"193.27.228.102";"02-03-2022";
"11099";"Redline";"http://65.21.5.58:48811/";"65.21.5.58";"03-03-2022";
"11100";"BlackGuard";"http://185.173.157.26/panel/login.php";"185.173.157.26";"04-03-2022";
"11101";"Redline";"http://142.202.242.179:40626/";"142.202.242.179";"06-03-2022";
"11102";"Redline";"http://91.243.32.244:39334/";"91.243.32.244";"07-03-2022";
"11103";"Cryptbot";"http://swadax10.top/";"swadax10.top";"08-03-2022";
"11104";"Cryptbot";"http://swaedo05.top/";"swaedo05.top";"08-03-2022";
"11105";"Cryptbot";"http://swaegh04.top/";"swaegh04.top";"08-03-2022";
"11106";"Cryptbot";"http://swahua01.top/";"swahua01.top";"08-03-2022";
"11107";"Cryptbot";"http://swaiqf03.top/";"swaiqf03.top";"08-03-2022";
"11108";"Cryptbot";"http://swamia09.top/";"swamia09.top";"08-03-2022";
"11109";"Cryptbot";"http://swaniv07.top/";"swaniv07.top";"08-03-2022";
"11110";"Cryptbot";"http://swaqay11.top/";"swaqay11.top";"08-03-2022";
"11111";"Cryptbot";"http://swaqym08.top/";"swaqym08.top";"08-03-2022";
"11112";"Cryptbot";"http://swauac06.top/";"swauac06.top";"08-03-2022";
"11113";"Cryptbot";"http://swaxsy12.top/";"swaxsy12.top";"08-03-2022";
"11114";"Cryptbot";"http://swayea02.top/";"swayea02.top";"08-03-2022";
"11115";"Cryptbot";"http://sapatc71.top/";"sapatc71.top";"08-03-2022";
"11116";"Cryptbot";"http://sapawk58.top/";"sapawk58.top";"08-03-2022";
"11117";"Cryptbot";"http://sapbft31.top/";"sapbft31.top";"08-03-2022";
"11118";"Cryptbot";"http://sapbit17.top/";"sapbit17.top";"08-03-2022";
"11119";"Cryptbot";"http://sapcos43.top/";"sapcos43.top";"08-03-2022";
"11120";"Cryptbot";"http://sapdaf16.top/";"sapdaf16.top";"08-03-2022";
"11121";"Cryptbot";"http://sapdha28.top/";"sapdha28.top";"08-03-2022";
"11122";"Cryptbot";"http://sapdjs65.top/";"sapdjs65.top";"08-03-2022";
"11123";"Cryptbot";"http://sapeqf24.top/";"sapeqf24.top";"08-03-2022";
"11124";"Cryptbot";"http://sapewp53.top/";"sapewp53.top";"08-03-2022";
"11125";"Cryptbot";"http://sapfdy25.top/";"sapfdy25.top";"08-03-2022";
"11126";"Cryptbot";"http://sapfez75.top/";"sapfez75.top";"08-03-2022";
"11127";"Cryptbot";"http://sapfug710.top/";"sapfug710.top";"08-03-2022";
"11128";"Cryptbot";"http://sapgje33.top/";"sapgje33.top";"08-03-2022";
"11129";"Cryptbot";"http://sapgtx510.top/";"sapgtx510.top";"08-03-2022";
"11130";"Cryptbot";"http://saphdy55.top/";"saphdy55.top";"08-03-2022";
"11131";"Cryptbot";"http://saphms64.top/";"saphms64.top";"08-03-2022";
"11132";"Cryptbot";"http://saphvc46.top/";"saphvc46.top";"08-03-2022";
"11133";"Cryptbot";"http://saphve610.top/";"saphve610.top";"08-03-2022";
"11134";"Cryptbot";"http://sapick15.top/";"sapick15.top";"08-03-2022";
"11135";"Cryptbot";"http://sapigw23.top/";"sapigw23.top";"08-03-2022";
"11136";"Cryptbot";"http://sapimi32.top/";"sapimi32.top";"08-03-2022";
"11137";"Cryptbot";"http://sapipm35.top/";"sapipm35.top";"08-03-2022";
"11138";"Cryptbot";"http://sapjfa14.top/";"sapjfa14.top";"08-03-2022";
"11139";"Cryptbot";"http://sapjya110.top/";"sapjya110.top";"08-03-2022";
"11140";"Cryptbot";"http://sapknb11.top/";"sapknb11.top";"08-03-2022";
"11141";"Cryptbot";"http://sapkvl310.top/";"sapkvl310.top";"08-03-2022";
"11142";"Cryptbot";"http://sapldw63.top/";"sapldw63.top";"08-03-2022";
"11143";"Cryptbot";"http://saplvx72.top/";"saplvx72.top";"08-03-2022";
"11144";"Cryptbot";"http://sapmkv42.top/";"sapmkv42.top";"08-03-2022";
"11145";"Cryptbot";"http://sappzn73.top/";"sappzn73.top";"08-03-2022";
"11146";"Cryptbot";"http://sapqdn47.top/";"sapqdn47.top";"08-03-2022";
"11147";"Cryptbot";"http://sapqxz27.top/";"sapqxz27.top";"08-03-2022";
"11148";"Cryptbot";"http://saprga56.top/";"saprga56.top";"08-03-2022";
"11149";"Cryptbot";"http://saprni61.top/";"saprni61.top";"08-03-2022";
"11150";"Cryptbot";"http://saprve67.top/";"saprve67.top";"08-03-2022";
"11151";"Cryptbot";"http://saprye18.top/";"saprye18.top";"08-03-2022";
"11152";"Cryptbot";"http://sapstq41.top/";"sapstq41.top";"08-03-2022";
"11153";"Cryptbot";"http://sapsuc66.top/";"sapsuc66.top";"08-03-2022";
"11154";"Cryptbot";"http://saptca210.top/";"saptca210.top";"08-03-2022";
"11155";"Cryptbot";"http://saptxp44.top/";"saptxp44.top";"08-03-2022";
"11156";"Cryptbot";"http://sapuas74.top/";"sapuas74.top";"08-03-2022";
"11157";"Cryptbot";"http://sapuea22.top/";"sapuea22.top";"08-03-2022";
"11158";"Cryptbot";"http://sapufa21.top/";"sapufa21.top";"08-03-2022";
"11159";"Cryptbot";"http://sapuoy36.top/";"sapuoy36.top";"08-03-2022";
"11160";"Cryptbot";"http://sapusj51.top/";"sapusj51.top";"08-03-2022";
"11161";"Cryptbot";"http://sapvag77.top/";"sapvag77.top";"08-03-2022";
"11162";"Cryptbot";"http://sapvib62.top/";"sapvib62.top";"08-03-2022";
"11163";"Cryptbot";"http://sapvjz78.top/";"sapvjz78.top";"08-03-2022";
"11164";"Cryptbot";"http://sapvln45.top/";"sapvln45.top";"08-03-2022";
"11165";"Cryptbot";"http://sapvrd57.top/";"sapvrd57.top";"08-03-2022";
"11166";"Cryptbot";"http://sapwxj54.top/";"sapwxj54.top";"08-03-2022";
